user_id,date,channel,touch_order,is_last_touch,region
11573,2026-02-21 18:00:00,Referral,4,True,Region_B
11574,2026-02-21 00:00:00,Paid Search,1,True,Region_A
11575,2026-02-21 00:00:00,Paid Social,1,False,Region_B
11575,2026-02-21 06:00:00,Paid Social,2,False,Region_B
11575,2026-02-21 12:00:00,Organic,3,True,Region_B
11576,2026-02-21 00:00:00,Organic,1,True,Region_B
11577,2026-02-21 00:00:00,Influencer,1,False,Region_B
11577,2026-02-21 06:00:00,Organic,2,False,Region_B
11577,2026-02-21 12:00:00,Paid Social,3,True,Region_B
11578,2026-02-21 00:00:00,Paid Social,1,True,Region_B
11579,2026-02-21 00:00:00,Organic,1,True,Region_A
11580,2026-02-21 00:00:00,Paid Social,1,False,Region_A
11580,2026-02-21 06:00:00,Organic,2,False,Region_A
11580,2026-02-21 12:00:00,Referral,3,True,Region_A
11581,2026-02-21 00:00:00,Influencer,1,False,Region_B
11581,2026-02-21 06:00:00,Paid Social,2,True,Region_B
11582,2026-02-21 00:00:00,Influencer,1,True,Region_A
11583,2026-02-21 00:00:00,Referral,1,True,Region_B
11584,2026-02-22 00:00:00,Referral,1,False,Region_A
11584,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11585,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11585,2026-02-22 06:00:00,Organic,2,False,Region_B
11585,2026-02-22 12:00:00,Referral,3,False,Region_B
11585,2026-02-22 18:00:00,Referral,4,True,Region_B
11586,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11586,2026-02-22 06:00:00,Referral,2,False,Region_B
11586,2026-02-22 12:00:00,Organic,3,False,Region_B
11586,2026-02-22 18:00:00,Paid Search,4,True,Region_B
11587,2026-02-22 00:00:00,Influencer,1,True,Region_B
11588,2026-02-22 00:00:00,Paid Search,1,True,Region_A
11589,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11589,2026-02-22 06:00:00,Paid Search,2,False,Region_A
11589,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11590,2026-02-22 00:00:00,Influencer,1,True,Region_B
11591,2026-02-22 00:00:00,Referral,1,False,Region_B
11591,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11592,2026-02-22 00:00:00,Referral,1,True,Region_B
11593,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11593,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11594,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11594,2026-02-22 06:00:00,Direct,2,False,Region_B
11594,2026-02-22 12:00:00,Organic,3,True,Region_B
11595,2026-02-22 00:00:00,Influencer,1,False,Region_B
11595,2026-02-22 06:00:00,Organic,2,False,Region_B
11595,2026-02-22 12:00:00,Direct,3,True,Region_B
11596,2026-02-22 00:00:00,Influencer,1,True,Region_B
11597,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11598,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11599,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11599,2026-02-22 06:00:00,Paid Social,2,False,Region_B
11599,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11600,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11600,2026-02-22 06:00:00,Organic,2,False,Region_B
11600,2026-02-22 12:00:00,Influencer,3,False,Region_B
11600,2026-02-22 18:00:00,Organic,4,True,Region_B
11601,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11601,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11602,2026-02-22 00:00:00,Direct,1,False,Region_A
11602,2026-02-22 06:00:00,Influencer,2,False,Region_A
11602,2026-02-22 12:00:00,Referral,3,True,Region_A
11603,2026-02-22 00:00:00,Organic,1,False,Region_B
11603,2026-02-22 06:00:00,Direct,2,True,Region_B
11604,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11605,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11605,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11605,2026-02-22 12:00:00,Referral,3,False,Region_B
11605,2026-02-22 18:00:00,Referral,4,True,Region_B
11606,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11607,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11607,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11607,2026-02-22 12:00:00,Direct,3,False,Region_B
11607,2026-02-22 18:00:00,Paid Search,4,True,Region_B
11608,2026-02-22 00:00:00,Influencer,1,False,Region_B
11608,2026-02-22 06:00:00,Paid Social,2,True,Region_B
11609,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11610,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11611,2026-02-22 00:00:00,Influencer,1,False,Region_B
11611,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11612,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11612,2026-02-22 06:00:00,Influencer,2,False,Region_A
11612,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11613,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11614,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11614,2026-02-22 06:00:00,Direct,2,False,Region_B
11614,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11615,2026-02-22 00:00:00,Influencer,1,False,Region_A
11615,2026-02-22 06:00:00,Direct,2,True,Region_A
11616,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11616,2026-02-22 06:00:00,Paid Social,2,True,Region_A
11617,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11618,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11618,2026-02-22 06:00:00,Direct,2,True,Region_A
11619,2026-02-22 00:00:00,Influencer,1,False,Region_A
11619,2026-02-22 06:00:00,Organic,2,False,Region_A
11619,2026-02-22 12:00:00,Referral,3,True,Region_A
11620,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11620,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11621,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11621,2026-02-22 06:00:00,Direct,2,True,Region_A
11622,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11623,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11624,2026-02-22 00:00:00,Organic,1,True,Region_A
11625,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11625,2026-02-22 06:00:00,Direct,2,True,Region_B
11626,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11627,2026-02-22 00:00:00,Influencer,1,True,Region_A
11628,2026-02-22 00:00:00,Influencer,1,False,Region_B
11628,2026-02-22 06:00:00,Direct,2,False,Region_B
11628,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11629,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11629,2026-02-22 06:00:00,Influencer,2,True,Region_A
11630,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11631,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11631,2026-02-22 06:00:00,Referral,2,False,Region_B
11631,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11632,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11633,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11633,2026-02-22 06:00:00,Organic,2,False,Region_A
11633,2026-02-22 12:00:00,Paid Social,3,True,Region_A
11634,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11634,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11635,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11636,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11636,2026-02-22 06:00:00,Direct,2,True,Region_B
11637,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11638,2026-02-22 00:00:00,Organic,1,True,Region_B
11639,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11639,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11639,2026-02-22 12:00:00,Organic,3,False,Region_A
11639,2026-02-22 18:00:00,Paid Search,4,True,Region_A
11640,2026-02-22 00:00:00,Influencer,1,True,Region_B
11641,2026-02-22 00:00:00,Influencer,1,False,Region_B
11641,2026-02-22 06:00:00,Direct,2,False,Region_B
11641,2026-02-22 12:00:00,Organic,3,True,Region_B
11642,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11642,2026-02-22 06:00:00,Paid Social,2,False,Region_B
11642,2026-02-22 12:00:00,Organic,3,False,Region_B
11642,2026-02-22 18:00:00,Direct,4,True,Region_B
11643,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11644,2026-02-22 00:00:00,Direct,1,True,Region_A
11645,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11645,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11646,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11647,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11647,2026-02-22 06:00:00,Direct,2,True,Region_B
11648,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11648,2026-02-22 06:00:00,Paid Social,2,False,Region_B
11648,2026-02-22 12:00:00,Paid Social,3,False,Region_B
11648,2026-02-22 18:00:00,Direct,4,True,Region_B
11649,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11649,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11650,2026-02-22 00:00:00,Influencer,1,False,Region_B
11650,2026-02-22 06:00:00,Direct,2,False,Region_B
11650,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11651,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11651,2026-02-22 06:00:00,Referral,2,True,Region_B
11652,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11652,2026-02-22 06:00:00,Paid Search,2,False,Region_A
11652,2026-02-22 12:00:00,Paid Social,3,False,Region_A
11652,2026-02-22 18:00:00,Organic,4,True,Region_A
11653,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11653,2026-02-22 06:00:00,Paid Social,2,True,Region_B
11654,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11655,2026-02-22 00:00:00,Organic,1,True,Region_A
11656,2026-02-22 00:00:00,Organic,1,False,Region_B
11656,2026-02-22 06:00:00,Paid Social,2,False,Region_B
11656,2026-02-22 12:00:00,Paid Search,3,False,Region_B
11656,2026-02-22 18:00:00,Influencer,4,True,Region_B
11657,2026-02-22 00:00:00,Influencer,1,False,Region_B
11657,2026-02-22 06:00:00,Influencer,2,False,Region_B
11657,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11658,2026-02-22 00:00:00,Influencer,1,True,Region_A
11659,2026-02-22 00:00:00,Influencer,1,False,Region_A
11659,2026-02-22 06:00:00,Organic,2,False,Region_A
11659,2026-02-22 12:00:00,Referral,3,False,Region_A
11659,2026-02-22 18:00:00,Referral,4,True,Region_A
11660,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11660,2026-02-22 06:00:00,Referral,2,True,Region_A
11661,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11661,2026-02-22 06:00:00,Organic,2,True,Region_B
11662,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11662,2026-02-22 06:00:00,Referral,2,True,Region_B
11663,2026-02-22 00:00:00,Referral,1,True,Region_A
11664,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11664,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11664,2026-02-22 12:00:00,Referral,3,True,Region_A
11665,2026-02-22 00:00:00,Influencer,1,False,Region_B
11665,2026-02-22 06:00:00,Direct,2,True,Region_B
11666,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11666,2026-02-22 06:00:00,Referral,2,False,Region_B
11666,2026-02-22 12:00:00,Paid Search,3,False,Region_B
11666,2026-02-22 18:00:00,Paid Search,4,True,Region_B
11667,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11667,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11667,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11668,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11669,2026-02-22 00:00:00,Influencer,1,False,Region_A
11669,2026-02-22 06:00:00,Paid Search,2,False,Region_A
11669,2026-02-22 12:00:00,Organic,3,False,Region_A
11669,2026-02-22 18:00:00,Direct,4,True,Region_A
11670,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11671,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11672,2026-02-22 00:00:00,Influencer,1,False,Region_A
11672,2026-02-22 06:00:00,Influencer,2,True,Region_A
11673,2026-02-22 00:00:00,Influencer,1,False,Region_B
11673,2026-02-22 06:00:00,Influencer,2,False,Region_B
11673,2026-02-22 12:00:00,Influencer,3,False,Region_B
11673,2026-02-22 18:00:00,Influencer,4,True,Region_B
11674,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11675,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11676,2026-02-22 00:00:00,Influencer,1,False,Region_A
11676,2026-02-22 06:00:00,Referral,2,True,Region_A
11677,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11677,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11678,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11678,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11678,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11679,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11679,2026-02-22 06:00:00,Influencer,2,False,Region_A
11679,2026-02-22 12:00:00,Direct,3,True,Region_A
11680,2026-02-22 00:00:00,Paid Search,1,True,Region_A
11681,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11681,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11681,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11682,2026-02-22 00:00:00,Paid Search,1,True,Region_A
11683,2026-02-22 00:00:00,Influencer,1,False,Region_A
11683,2026-02-22 06:00:00,Referral,2,False,Region_A
11683,2026-02-22 12:00:00,Referral,3,True,Region_A
11684,2026-02-22 00:00:00,Influencer,1,True,Region_A
11685,2026-02-22 00:00:00,Influencer,1,True,Region_A
11686,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11687,2026-02-22 00:00:00,Influencer,1,False,Region_B
11687,2026-02-22 06:00:00,Direct,2,False,Region_B
11687,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11688,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11689,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11689,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11690,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11690,2026-02-22 06:00:00,Organic,2,True,Region_A
11691,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11691,2026-02-22 06:00:00,Influencer,2,False,Region_A
11691,2026-02-22 12:00:00,Direct,3,True,Region_A
11692,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11692,2026-02-22 06:00:00,Influencer,2,False,Region_B
11692,2026-02-22 12:00:00,Organic,3,False,Region_B
11692,2026-02-22 18:00:00,Paid Social,4,True,Region_B
11693,2026-02-22 00:00:00,Influencer,1,True,Region_B
11694,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11695,2026-02-22 00:00:00,Organic,1,False,Region_A
11695,2026-02-22 06:00:00,Influencer,2,False,Region_A
11695,2026-02-22 12:00:00,Direct,3,True,Region_A
11696,2026-02-22 00:00:00,Influencer,1,True,Region_B
11697,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11697,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11697,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11698,2026-02-22 00:00:00,Influencer,1,True,Region_A
11699,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11699,2026-02-22 06:00:00,Referral,2,True,Region_B
11700,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11700,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11700,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11701,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11701,2026-02-22 06:00:00,Paid Search,2,False,Region_A
11701,2026-02-22 12:00:00,Direct,3,True,Region_A
11702,2026-02-22 00:00:00,Influencer,1,True,Region_A
11703,2026-02-22 00:00:00,Influencer,1,False,Region_A
11703,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11703,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11704,2026-02-22 00:00:00,Influencer,1,True,Region_A
11705,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11706,2026-02-22 00:00:00,Organic,1,False,Region_A
11706,2026-02-22 06:00:00,Influencer,2,False,Region_A
11706,2026-02-22 12:00:00,Influencer,3,False,Region_A
11706,2026-02-22 18:00:00,Paid Search,4,True,Region_A
11707,2026-02-22 00:00:00,Organic,1,False,Region_B
11707,2026-02-22 06:00:00,Paid Social,2,True,Region_B
11708,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11709,2026-02-22 00:00:00,Influencer,1,True,Region_A
11710,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11710,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11710,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11711,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11712,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11712,2026-02-22 06:00:00,Direct,2,False,Region_A
11712,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11713,2026-02-22 00:00:00,Influencer,1,True,Region_B
11714,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11715,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11716,2026-02-22 00:00:00,Influencer,1,False,Region_B
11716,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11716,2026-02-22 12:00:00,Paid Search,3,False,Region_B
11716,2026-02-22 18:00:00,Organic,4,True,Region_B
11717,2026-02-22 00:00:00,Influencer,1,False,Region_B
11717,2026-02-22 06:00:00,Paid Social,2,False,Region_B
11717,2026-02-22 12:00:00,Influencer,3,False,Region_B
11717,2026-02-22 18:00:00,Referral,4,True,Region_B
11718,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11719,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11719,2026-02-22 06:00:00,Influencer,2,False,Region_B
11719,2026-02-22 12:00:00,Paid Search,3,False,Region_B
11719,2026-02-22 18:00:00,Paid Search,4,True,Region_B
11720,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11720,2026-02-22 06:00:00,Paid Search,2,False,Region_A
11720,2026-02-22 12:00:00,Referral,3,False,Region_A
11720,2026-02-22 18:00:00,Paid Search,4,True,Region_A
11721,2026-02-22 00:00:00,Influencer,1,False,Region_A
11721,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11722,2026-02-22 00:00:00,Direct,1,False,Region_A
11722,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11723,2026-02-22 00:00:00,Influencer,1,False,Region_B
11723,2026-02-22 06:00:00,Referral,2,True,Region_B
11724,2026-02-22 00:00:00,Direct,1,False,Region_B
11724,2026-02-22 06:00:00,Direct,2,False,Region_B
11724,2026-02-22 12:00:00,Organic,3,True,Region_B
11725,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11725,2026-02-22 06:00:00,Direct,2,True,Region_A
11726,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11727,2026-02-22 00:00:00,Influencer,1,False,Region_A
11727,2026-02-22 06:00:00,Direct,2,True,Region_A
11728,2026-02-22 00:00:00,Influencer,1,False,Region_A
11728,2026-02-22 06:00:00,Referral,2,True,Region_A
11729,2026-02-22 00:00:00,Influencer,1,True,Region_A
11730,2026-02-22 00:00:00,Influencer,1,False,Region_A
11730,2026-02-22 06:00:00,Direct,2,True,Region_A
11731,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11731,2026-02-22 06:00:00,Direct,2,False,Region_A
11731,2026-02-22 12:00:00,Referral,3,True,Region_A
11732,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11732,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11733,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11734,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11734,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11735,2026-02-22 00:00:00,Influencer,1,True,Region_B
11736,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11736,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11737,2026-02-22 00:00:00,Paid Search,1,False,Region_A
11737,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11737,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11738,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11738,2026-02-22 06:00:00,Referral,2,True,Region_B
11739,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11739,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11740,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11740,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11741,2026-02-22 00:00:00,Influencer,1,False,Region_A
11741,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11742,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11743,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11743,2026-02-22 06:00:00,Paid Social,2,True,Region_A
11744,2026-02-22 00:00:00,Influencer,1,True,Region_B
11745,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11745,2026-02-22 06:00:00,Paid Social,2,False,Region_A
11745,2026-02-22 12:00:00,Paid Social,3,True,Region_A
11746,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11746,2026-02-22 06:00:00,Referral,2,False,Region_B
11746,2026-02-22 12:00:00,Organic,3,False,Region_B
11746,2026-02-22 18:00:00,Direct,4,True,Region_B
11747,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11747,2026-02-22 06:00:00,Referral,2,True,Region_A
11748,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11749,2026-02-22 00:00:00,Influencer,1,False,Region_A
11749,2026-02-22 06:00:00,Influencer,2,False,Region_A
11749,2026-02-22 12:00:00,Paid Social,3,False,Region_A
11749,2026-02-22 18:00:00,Direct,4,True,Region_A
11750,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11750,2026-02-22 06:00:00,Referral,2,True,Region_A
11751,2026-02-22 00:00:00,Influencer,1,False,Region_A
11751,2026-02-22 06:00:00,Paid Social,2,True,Region_A
11752,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11753,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11753,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11754,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11754,2026-02-22 06:00:00,Referral,2,False,Region_A
11754,2026-02-22 12:00:00,Organic,3,True,Region_A
11755,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11755,2026-02-22 06:00:00,Organic,2,False,Region_B
11755,2026-02-22 12:00:00,Paid Search,3,True,Region_B
11756,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11756,2026-02-22 06:00:00,Direct,2,False,Region_A
11756,2026-02-22 12:00:00,Influencer,3,False,Region_A
11756,2026-02-22 18:00:00,Direct,4,True,Region_A
11757,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11757,2026-02-22 06:00:00,Referral,2,True,Region_A
11758,2026-02-22 00:00:00,Referral,1,False,Region_B
11758,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11758,2026-02-22 12:00:00,Direct,3,True,Region_B
11759,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11759,2026-02-22 06:00:00,Referral,2,True,Region_A
11760,2026-02-22 00:00:00,Influencer,1,False,Region_A
11760,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11761,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11762,2026-02-22 00:00:00,Influencer,1,True,Region_A
11763,2026-02-22 00:00:00,Direct,1,True,Region_B
11764,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11764,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11765,2026-02-22 00:00:00,Influencer,1,False,Region_A
11765,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11766,2026-02-22 00:00:00,Influencer,1,True,Region_B
11767,2026-02-22 00:00:00,Influencer,1,True,Region_A
11768,2026-02-22 00:00:00,Influencer,1,False,Region_A
11768,2026-02-22 06:00:00,Direct,2,True,Region_A
11769,2026-02-22 00:00:00,Referral,1,False,Region_B
11769,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11770,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11771,2026-02-22 00:00:00,Referral,1,False,Region_A
11771,2026-02-22 06:00:00,Paid Search,2,True,Region_A
11772,2026-02-22 00:00:00,Referral,1,True,Region_A
11773,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11773,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11774,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11774,2026-02-22 06:00:00,Direct,2,False,Region_B
11774,2026-02-22 12:00:00,Referral,3,False,Region_B
11774,2026-02-22 18:00:00,Paid Social,4,True,Region_B
11775,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11775,2026-02-22 06:00:00,Direct,2,False,Region_B
11775,2026-02-22 12:00:00,Direct,3,False,Region_B
11775,2026-02-22 18:00:00,Direct,4,True,Region_B
11776,2026-02-22 00:00:00,Referral,1,True,Region_B
11777,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11778,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11778,2026-02-22 06:00:00,Referral,2,True,Region_A
11779,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11779,2026-02-22 06:00:00,Paid Social,2,True,Region_A
11780,2026-02-22 00:00:00,Referral,1,False,Region_B
11780,2026-02-22 06:00:00,Direct,2,True,Region_B
11781,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11781,2026-02-22 06:00:00,Direct,2,True,Region_B
11782,2026-02-22 00:00:00,Paid Social,1,False,Region_A
11782,2026-02-22 06:00:00,Direct,2,False,Region_A
11782,2026-02-22 12:00:00,Paid Search,3,True,Region_A
11783,2026-02-22 00:00:00,Influencer,1,False,Region_B
11783,2026-02-22 06:00:00,Referral,2,True,Region_B
11784,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11785,2026-02-22 00:00:00,Paid Social,1,True,Region_A
11786,2026-02-22 00:00:00,Paid Social,1,True,Region_B
11787,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11787,2026-02-22 06:00:00,Organic,2,False,Region_B
11787,2026-02-22 12:00:00,Paid Search,3,False,Region_B
11787,2026-02-22 18:00:00,Referral,4,True,Region_B
11788,2026-02-22 00:00:00,Paid Search,1,True,Region_B
11789,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11789,2026-02-22 06:00:00,Paid Search,2,False,Region_B
11789,2026-02-22 12:00:00,Paid Social,3,True,Region_B
11790,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11790,2026-02-22 06:00:00,Direct,2,False,Region_B
11790,2026-02-22 12:00:00,Organic,3,False,Region_B
11790,2026-02-22 18:00:00,Direct,4,True,Region_B
11791,2026-02-22 00:00:00,Influencer,1,False,Region_B
11791,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11792,2026-02-22 00:00:00,Influencer,1,False,Region_B
11792,2026-02-22 06:00:00,Referral,2,False,Region_B
11792,2026-02-22 12:00:00,Referral,3,True,Region_B
11793,2026-02-22 00:00:00,Paid Search,1,False,Region_B
11793,2026-02-22 06:00:00,Organic,2,True,Region_B
11794,2026-02-22 00:00:00,Influencer,1,True,Region_B
11795,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11795,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11796,2026-02-22 00:00:00,Paid Social,1,False,Region_B
11796,2026-02-22 06:00:00,Paid Search,2,True,Region_B
11797,2026-02-22 00:00:00,Direct,1,False,Region_B
11797,2026-02-22 06:00:00,Organic,2,False,Region_B
11797,2026-02-22 12:00:00,Direct,3,False,Region_B
